,Average Temperature,e,e_x,Ice Cream Sales,Murder Rate
0,59.41003956947115,-0.00976495340396961,-0.012231451367567684,1.5759693400218553,0.9843354422907419
1,55.91506508814177,0.004951144504452509,0.007493827590358451,1.5257951293531942,0.9641017953858704
2,51.42961125558283,0.017373430229503384,-0.015635993417076745,1.4129562316945798,0.9316695427853317
3,69.48258120603329,0.012494513045257673,0.003119717335345554,1.7927713414560116,1.1073203251055905
4,77.47467473313563,0.009804237946275865,0.001623265003934599,1.951116759666647,1.1845509852776321
5,60.79221894798245,0.01572313772360514,-0.0022810190107434517,1.6135633599489057,1.0236453272034296
6,47.09156489827609,-0.00845923553072366,-0.01408815330837219,1.3277431446571497,0.8624564134520373
7,61.45424989205561,-0.00032327446156356224,-0.011539219859917021,1.617545777981195,1.0142192244589925
8,81.15403386068236,0.005174293497637287,0.00954228511443999,2.032622962328087,1.216714632104461
9,56.14887470031275,0.010080678014106786,-0.006658189278478129,1.516319304727777,0.9715694250172344
10,63.425175707720285,-0.0017625839538687436,0.01231135778552213,1.6808148719399276,1.0324891731233343
11,46.87223510024708,0.002315385255911817,0.006152059193019854,1.3435967611979616,0.8710377362583827
12,41.9300444248921,0.015735799445657887,-0.0004988764898835288,1.2381020120079587,0.835036243694579
13,40.46534904258432,-0.006197997923134522,0.015484375332005465,1.2247913561836918,0.7984554925027088
14,56.38642958065424,0.013700598079585997,-0.00427586821423193,1.523452723398853,0.9775648938861284
15,54.43563657346519,-0.01125840453369257,-0.0052685514935261295,1.4834441799757776,0.9330979612009593
16,83.20459918519508,0.0221242113233479,-0.0010608213420447194,2.063031162361857,1.2541702031752988
17,39.406047880300825,0.0020440624016457225,0.009195857326633049,1.1973168149326496,0.796104541204654
18,76.77727878214053,-0.012898537870108725,-0.002980450422738389,1.9325651252200722,1.1548742499512965
19,38.87836145020475,0.014979760073134632,-0.01618476642956393,1.161382462574531,0.8037633745751821
20,74.3124122834159,-0.007637231775100848,0.010471846445831861,1.8967200921141496,1.1354868910590583
21,42.23499926059054,-0.009608008390981445,-0.0001810458339340124,1.244518939377877,0.812741984214924
22,65.02260023930076,0.0058146281469874765,0.01400482952207499,1.71445683430809,1.056040630539995
23,70.91697836947604,0.023020834406825043,0.0030569794299603885,1.8213965468194815,1.1321906181015855
24,57.879163271009524,0.00043155789205145354,-0.00837518474685408,1.5492080806733364,0.9792231906021467
25,66.0615614482833,-0.009532537124957689,0.008841654171492176,1.7300728831371581,1.0510830773578752
26,38.396402300863684,0.000330343038319715,-0.005371407385999813,1.162556638631274,0.7842943660469566
27,65.40689268563492,-0.0011741859202368018,2.7088386582858978e-05,1.7081649420992815,1.0528947409361125
28,50.295100403303465,0.0034072089474895735,0.00740956436599685,1.4133115724320662,0.9063582129805242
29,55.57153003129278,-0.001357427463075692,0.004536247454326511,1.515966848080182,0.9543578728498522
30,63.020185904671955,0.007295443663612546,0.018223598692513936,1.678627316785953,1.037497302710332
31,34.31844618675561,0.006283003576850473,-0.009688765807037123,1.0766801579280751,0.7494674654444066
32,58.897867386533086,-0.014016938542107988,0.011651981551796753,1.5896093292824585,0.9749617353232229
33,54.17167414107817,-0.0004159752467041435,-0.003649745597720207,1.4797837372238432,0.9413007661640777
34,46.08173846520725,0.017557952242658378,0.007574674308183439,1.3292094436123285,0.8783753368947309
35,53.27819203730603,0.008499639842806318,-0.007411873297568422,1.4581519674485524,0.9412815602158666
36,68.38079173871273,0.0018870093965582422,0.0006511245442055886,1.7682669593184603,1.0856949267836855
37,80.7814443957301,-0.0020630223569920465,0.00984456495836034,2.0254734528729625,1.2057514216003091
38,50.10869825921727,-0.005322048942463845,0.007795600398118734,1.409969565582464,0.8957649336497089
39,59.138739904977434,0.010499638238610847,0.011825585601805733,1.5946003837013545,1.0018870372883852
40,40.812505522762464,0.000692166858982905,-0.0013921610486869785,1.2148579494065626,0.8088172220866076
41,74.85966280590713,-0.011565069179072547,0.009125383997035672,1.9063186401151786,1.1370315588799988
42,75.69351406328954,0.004136220847380867,0.005531550266972146,1.919401831532763,1.1610713614802763
43,35.73071597838606,0.00911883976436051,-0.0008396763657708456,1.1137746432019504,0.7664259995482211
44,66.53333071654559,0.0015821875740569535,-0.0032551297859038453,1.727411484545008,1.066915494739513
45,51.973196635192934,0.0031434874987580114,0.004107949796334553,1.443571882500193,0.9228754538506874
46,45.4862410216156,0.0012699499547847732,0.0014678571367727257,1.3111926775690848,0.8561323601709407
47,66.55323008596272,0.004570133874933658,-0.00058146073152745,1.7304831409877268,1.070102434734561
48,67.53355179138643,0.009891541580107396,0.004888724114006804,1.7555597599417352,1.0852270594939715
49,61.085697576266156,-0.016494348063382954,-0.006088704784202337,1.6156252467411207,0.9943626276992789
50,43.26525849637703,-0.00046703339688206345,0.012799043432885718,1.2781042133604263,0.8321855515668882
51,67.05885960102884,0.011321962004955178,-0.002179555114481002,1.7389976369060958,1.0819105580152437
52,62.552262087306055,0.008893499679217607,-0.011141770209912057,1.639903471536209,1.0344161205522782
53,54.60904343283674,-0.003655414377653936,0.004640114244020447,1.4968209829007553,0.9424350199507135
54,60.05741460907774,-0.02797159632101245,0.012261086148741208,1.6134093783302959,0.9726025497697651
55,69.61671319859246,-0.00678672965615208,-0.007875537042843597,1.7844587269290055,1.0893804023297726
56,69.0501463467732,-0.02236642406661403,0.001069247201201302,1.7820721741366652,1.068135039401118
57,58.147474958371504,-0.019044610592199026,-0.012093564666214621,1.5508559345012156,0.9624301389915161
58,73.89265249034311,0.00987701578091487,-0.012673428738247467,1.8651796210686147,1.148803540684346
59,75.85838324478338,-0.003926679478214033,0.026836086268308558,1.9440037511639765,1.15465715296962
60,64.45926896307719,-0.00865932767209645,-0.006870956460287605,1.6823144228012565,1.0359333619586755
61,67.20521022359355,0.011207796066359185,-0.0016839636025489735,1.7424202408693221,1.0832598983022947
62,59.98573070517142,0.0057042779559243854,0.012089966251455623,1.6118045803548842,1.0055615850076387
63,65.39576769659169,0.00840047719928155,-0.0055284104089791345,1.7023869435228547,1.0623581541651985
64,65.63783944761629,0.004363530840126277,-0.0002921452735620836,1.7124646436787638,1.060741925316289
65,77.18760343008702,0.006531038357090587,0.006627030382424471,1.9503790989841652,1.178407072657961
66,72.90256378733795,-0.008683367261787043,-0.0040446696901242085,1.8540066060566351,1.1203422706115926
67,56.0807192484626,-0.016903780469239574,0.009226041159438881,1.530840426128691,0.9439034120153864
68,72.02195791063149,-0.01534561136129506,-0.0026475920079772892,1.8377915662046522,1.10487396774502
69,62.672196595401104,0.008303465481217732,-0.01788901196815808,1.635554919939864,1.035025431435229
70,54.54967585238114,-0.02695125102146283,-0.005540779069486617,1.4854527379781364,0.9185455075023486
71,47.61756333182086,0.013860607387055269,0.0010760634507516384,1.3534273300871689,0.890036240705264
72,61.182932502187974,-0.006288683202322672,0.01034003029128895,1.6339986803350486,1.0055406418195572
73,55.91676946151376,-0.007420964078102141,-0.0024767379302025033,1.5158586513000727,0.9517467305370355
74,42.87108229427318,-0.008331697616501033,0.013199382089500548,1.2706210279749641,0.8203791253262308
75,79.20745346018697,-0.0006872949751380144,-0.012039800868882084,1.9721092683348576,1.1913872396267318
76,79.77808158648386,0.004705672767960832,-0.004526301792635821,1.9910353299370416,1.2024864886327995
77,77.61730923420323,0.008073295564399398,-0.0014548098310663091,1.9508913748529986,1.1842463879064318
78,62.451725715850614,0.005795944333299222,-0.0025234473736328216,1.6465110669433796,1.0303132014918055
79,70.62057308823648,0.001624009777849551,-0.013756162483015665,1.798655299281714,1.1078297406602144
80,79.82778503325862,-0.0009232026167466295,-0.0051616377388063964,1.991394062926366,1.1973546477158394
81,54.144443120372145,0.0049284792419911055,0.0011154959389695982,1.4840043583464124,0.9463729104457126
82,55.294035495154304,0.00467834351345933,0.006267084044069655,1.5121477939471557,0.9576186984650024
83,60.94107624537038,0.007326205763576184,0.008729847437155084,1.627551372344563,1.01673696821728
84,37.95553360752096,0.002186508554937896,0.012448408373677094,1.1715590805240965,0.7817418446301475
85,66.41025916232286,0.004549198371076104,0.002724993322444752,1.7309301765689018,1.0686517899943049
86,67.49302469911149,0.009966184067505537,0.004253815806998985,1.7541143097892287,1.0848964310586204
87,65.78251371294552,-0.0003188462451957206,0.0056471480027532476,1.7212974222616637,1.0575062908842594
88,48.75313788165039,0.009058209228998231,-0.0067230606995222824,1.3683396969334853,0.8965895880455022
89,79.77916852368237,0.002400360276965479,0.007250464485983265,2.002833834959631,1.2001920455137893
90,47.020629040201875,0.0014249883549075073,-0.0024867590808764833,1.3379258217231609,0.8716312787569263
91,37.17399580852188,-0.0004190673200611146,0.004783083602652443,1.14826299977309,0.7713208907651578
92,59.757405821228176,-0.003184988028903771,0.008992294310999013,1.6041404107355628,0.9943890701833781
93,63.62183178244778,0.003588446974653824,-0.012413167080097511,1.660023468568858,1.0398067647991316
94,71.97071043774584,-0.005939627250142053,8.15042062604701e-05,1.839495712961177,1.1137674771273163
95,47.399471697252565,0.005405102887059504,-0.02787154104125447,1.3201178929037969,0.8793998198595853
96,57.86367957961025,-0.0019545779241519545,0.006324585776789599,1.5635981773689944,0.9766822178719505
97,56.81351443361088,-0.01112334754397574,-0.007889271189276036,1.5283810174829418,0.9570117967921331
98,58.8096834092336,0.004658692840466438,0.004830241472423841,1.581023909657096,0.9927555269328024
99,62.945222132186935,-0.001881528135075355,0.01388674931452811,1.6727911919582668,1.027570693186794
100,38.90646103764745,-0.005982612078275785,0.021816413422837803,1.1999456341757868,0.7830819982981988
101,70.71948322094357,-0.0052138474706883335,-0.000507389170795621,1.813882275248076,1.1019809847387474
102,58.88916733465443,-0.01958605822000996,0.00867315039080753,1.5864564970838961,0.9693056151265345
103,46.859930022674696,-0.010948276384156075,0.013161988898126234,1.3503605893516202,0.8576510238425908
104,69.69128868301615,-0.0027282378760237437,0.00852335120149,1.8023491248618129,1.0941846489541376
105,54.70633756454123,0.007673519652278649,0.02065887842033504,1.5147856297111597,0.954736895297691
106,35.70709851600106,0.005035636269900835,0.0013082287664886191,1.11545019908651,0.7621066214299115
107,62.221083443501556,-0.015849591264955304,-0.009144893392842184,1.635276775477189,1.0063612431700604
108,47.6786231756661,0.005434754489007698,-0.0036942818555723875,1.3498781816577496,0.8822209862456687
109,50.67809603967203,-0.0012289064995483748,-0.008629581846188615,1.4049323389472521,0.905552053897172
110,62.37842231093188,0.005350535047759223,0.022122837999435454,1.6696912842180731,1.029134758157078
111,65.08873015528245,-0.004802335214763779,-0.02335940384256826,1.6784151992630807,1.0460849663380607
112,38.351925914681146,-0.0031673493609192856,-0.016166388039191206,1.1508721302544318,0.7803519097858921
113,67.22805744174418,0.0025949786781437967,-0.001026846887416774,1.7435343019474667,1.0748755530955856
114,69.8009346245662,-0.01698771396272996,-0.0023619376016581796,1.7936567548896658,1.0810216322829322
115,64.2939087078947,0.006452870355403816,-0.004710260477342893,1.6811679136805513,1.0493919574343509
116,56.812660335805475,-0.001484178866837472,-0.000652131283773533,1.535601075432336,0.9666424244912173
117,70.67310462278492,-0.011124762909571775,-0.011885873963800487,1.801576218491898,1.0956062833182774
118,68.63701565559828,-0.016840505206107612,-0.007695694703874304,1.7650446184080912,1.0695296513498753
119,60.304884629874095,-0.010464714086421158,-0.009448429740382009,1.5966492628571,0.9925841322123199
120,74.88261452239988,0.015079095733582293,-0.023563188601479962,1.8740891018465176,1.163905240957581
121,58.793914722580666,0.00683069274411266,-0.0024585805768339557,1.5734197138747792,0.9947698399699193
122,44.29103733575035,-0.01966471574551715,0.010665575828002158,1.2964863225430092,0.8232456576119864
123,68.10596623333757,0.0010941949208111408,0.007164934985942747,1.7692842596526943,1.082153857254187
124,64.24661927418603,-0.0059193406744222545,-0.011642299139177938,1.6732900863445428,1.0365468520674381
125,56.7127769410248,-0.016246255168320144,0.0007283196437513831,1.5349838584642475,0.9508815142419279
126,64.56989346439096,-0.0065089455123058014,0.0063184389301896675,1.697716308218009,1.0391899891316039
127,46.373484266869156,-0.0016319333505070291,-0.0057426163377985095,1.3217270689995846,0.8621029093181846
128,49.64062005276131,0.00940951563562882,-0.0025947905092847685,1.3902176105459414,0.905815716163242
129,44.66913596160042,0.001485996259106286,0.011291943506543063,1.3046746627385515,0.8481773558751105
130,40.997138391212964,-0.007146794167306899,0.013096732900103767,1.233039500724363,0.8028245897448227
